Date,Username,Feature,Sessions,Time spent,Average time spent
25/03/2019,mbarron,Roadmap,13,41,3.153846154
25/03/2019,afuentes,Automation,15,9,0.6
25/03/2019,bedwards,Account Managment,14,20,1.428571429
25/03/2019,lbuck,Reporting,15,19,1.266666667
25/03/2019,chenson,Task Creation,17,23,1.352941176
26/03/2019,shardin,Automation,14,18,1.285714286
26/03/2019,bedwards,Saga Creation,15,27,1.8
26/03/2019,tduffy,Task Creation,15,30,2
26/03/2019,cvillarreal,Reporting,13,26,2
26/03/2019,awoodward,Roadmap,17,42,2.470588235
27/03/2019,acombs,Roadmap,13,49,3.769230769
27/03/2019,rrobles,Account Managment,14,23,1.642857143
27/03/2019,trusso,Saga Creation,15,29,1.933333333
27/03/2019,sfox,Reporting,15,31,2.066666667
27/03/2019,kkane,Automation,17,1,0.058823529
28/03/2019,kalvarado,Task Creation,13,11,0.846153846
28/03/2019,mgonzalez,Reporting,16,15,0.9375
28/03/2019,shartman,Roadmap,13,55,4.230769231
28/03/2019,greilly,Account Managment,17,21,1.235294118
28/03/2019,swise,Saga Creation,14,28,2
28/03/2019,trusso,Automation,15,3,0.2
29/03/2019,shumphrey,Reporting,15,17,1.133333333
29/03/2019,kkane,Account Managment,14,12,0.857142857
29/03/2019,dhays,Automation,15,11,0.733333333
29/03/2019,zmack,Task Creation,16,21,1.3125
30/03/2019,cdudley,Task Creation,16,13,0.8125
30/03/2019,bparker,Reporting,13,28,2.153846154
30/03/2019,cvillarreal,Roadmap,16,42,2.625
30/03/2019,eberry,Account Managment,14,15,1.071428571
30/03/2019,bcastaneda,Automation,15,18,1.2
30/03/2019,chodge,Saga Creation,13,21,1.615384615
31/03/2019,evega,Task Creation,15,29,1.933333333
31/03/2019,prubio,Reporting,17,15,0.882352941
31/03/2019,mmayer,Account Managment,17,17,1
31/03/2019,kvilla,Saga Creation,17,30,1.764705882
01/04/2019,chodge,Automation,14,6,0.428571429
01/04/2019,kalvarado,Roadmap,14,40,2.857142857
01/04/2019,kgalloway,Account Managment,17,19,1.117647059
01/04/2019,gcarroll,Saga Creation,14,32,2.285714286
01/04/2019,dbell,Reporting,14,30,2.142857143
01/04/2019,hjames,Task Creation,14,21,1.5
02/04/2019,qwyatt,Roadmap,17,58,3.411764706
02/04/2019,shumphrey,Automation,16,15,0.9375
02/04/2019,acox,Saga Creation,15,29,1.933333333
02/04/2019,swise,Reporting,16,35,2.1875
02/04/2019,oherman,Account Managment,17,10,0.588235294
03/04/2019,eberry,Task Creation,13,28,2.153846154
03/04/2019,rrobles,Reporting,17,29,1.705882353
03/04/2019,ecoleman,Roadmap,16,56,3.5
03/04/2019,eberry,Automation,15,5,0.333333333
03/04/2019,ofrye,Saga Creation,15,17,1.133333333
03/04/2019,alara,Account Managment,13,8,0.615384615
04/04/2019,jhuang,Task Creation,16,25,1.5625
04/04/2019,lwheeler,Automation,17,7,0.411764706
04/04/2019,kashley,Saga Creation,15,25,1.666666667
04/04/2019,rconway,Roadmap,17,45,2.647058824
04/04/2019,kashley,Account Managment,15,7,0.466666667
04/04/2019,mstephens,Reporting,15,26,1.733333333
05/04/2019,kalvarado,Task Creation,16,28,1.75
05/04/2019,kwalter,Saga Creation,13,19,1.461538462
05/04/2019,zhodges,Roadmap,14,43,3.071428571
05/04/2019,acox,Account Managment,15,12,0.8
05/04/2019,ggiles,Reporting,13,27,2.076923077
06/04/2019,nclarke,Account Managment,15,17,1.133333333
06/04/2019,ahernandez,Roadmap,15,49,3.266666667
06/04/2019,ehodges,Saga Creation,13,23,1.769230769
06/04/2019,amcintyre,Task Creation,13,12,0.923076923
06/04/2019,rherman,Reporting,14,31,2.214285714
06/04/2019,evega,Automation,16,6,0.375
07/04/2019,jbeasley,Roadmap,15,45,3
07/04/2019,ecoleman,Account Managment,16,21,1.3125
07/04/2019,dbenton,Reporting,14,25,1.785714286
07/04/2019,ipierce,Task Creation,15,19,1.266666667
07/04/2019,jgreen,Automation,16,20,1.25
07/04/2019,cdudley,Saga Creation,14,34,2.428571429
08/04/2019,trusso,Automation,16,11,0.6875
08/04/2019,amurphy,Saga Creation,17,25,1.470588235
08/04/2019,dbell,Account Managment,16,13,0.8125
08/04/2019,akeller,Reporting,14,22,1.571428571
08/04/2019,ewaller,Task Creation,15,20,1.333333333
08/04/2019,nclarke,Roadmap,14,42,3
09/04/2019,kflowers,Roadmap,13,45,3.461538462
09/04/2019,prubio,Saga Creation,16,33,2.0625
09/04/2019,yfriedman,Task Creation,14,23,1.642857143
09/04/2019,kwalter,Automation,13,20,1.538461538
09/04/2019,lbuck,Reporting,17,16,0.941176471
10/04/2019,ggiles,Automation,13,0,0
10/04/2019,kdurham,Account Managment,13,18,1.384615385
10/04/2019,cvillarreal,Task Creation,17,13,0.764705882
10/04/2019,trusso,Saga Creation,15,29,1.933333333
10/04/2019,eberry,Reporting,15,19,1.266666667
10/04/2019,shardin,Roadmap,15,57,3.8
11/04/2019,evilla,Account Managment,13,22,1.692307692
11/04/2019,cpetersen,Reporting,14,27,1.928571429
11/04/2019,rherman,Roadmap,17,52,3.058823529
11/04/2019,kvilla,Saga Creation,15,32,2.133333333
11/04/2019,bedwards,Task Creation,15,25,1.666666667
11/04/2019,ecampos,Automation,16,10,0.625
12/04/2019,kalvarado,Reporting,17,19,1.117647059
12/04/2019,nphillips,Account Managment,16,21,1.3125
12/04/2019,hjames,Automation,14,0,0
12/04/2019,alara,Roadmap,17,47,2.764705882
12/04/2019,chodge,Saga Creation,14,31,2.214285714
12/04/2019,nblair,Task Creation,13,21,1.615384615
13/04/2019,ewaller,Automation,15,4,0.266666667
13/04/2019,yfriedman,Account Managment,16,14,0.875
13/04/2019,bwise,Task Creation,17,20,1.176470588
13/04/2019,shorne,Reporting,13,30,2.307692308
13/04/2019,ggiles,Saga Creation,16,26,1.625
14/04/2019,kgalloway,Task Creation,15,27,1.8
14/04/2019,slarson,Account Managment,17,7,0.411764706
14/04/2019,prubio,Automation,16,1,0.0625
14/04/2019,mbarron,Reporting,13,34,2.615384615
14/04/2019,kdurham,Saga Creation,17,23,1.352941176
14/04/2019,atucker,Roadmap,17,58,3.411764706
15/04/2019,soneill,Saga Creation,15,22,1.466666667
15/04/2019,ipierce,Account Managment,16,24,1.5
15/04/2019,jbarajas,Roadmap,13,42,3.230769231
15/04/2019,mgonzalez,Automation,16,10,0.625
15/04/2019,jbeasley,Task Creation,14,13,0.928571429
15/04/2019,jbarajas,Reporting,14,18,1.285714286
16/04/2019,evega,Account Managment,17,12,0.705882353
16/04/2019,ahanna,Reporting,15,15,1
16/04/2019,rrobles,Roadmap,17,48,2.823529412
16/04/2019,jhansen,Automation,13,0,0
17/04/2019,cvillarreal,Task Creation,15,25,1.666666667
17/04/2019,dbenton,Reporting,15,16,1.066666667
17/04/2019,sshepard,Saga Creation,14,19,1.357142857
17/04/2019,kvilla,Automation,13,5,0.384615385
17/04/2019,bhensley,Roadmap,13,46,3.538461538
18/04/2019,shardin,Automation,17,0,0
18/04/2019,cstuart,Task Creation,15,15,1
18/04/2019,oherman,Reporting,14,15,1.071428571
19/04/2019,cvillarreal,Saga Creation,14,19,1.357142857
19/04/2019,mmayer,Automation,15,2,0.133333333
19/04/2019,bcastaneda,Task Creation,14,15,1.071428571
19/04/2019,kdurham,Reporting,16,33,2.0625
19/04/2019,kgalloway,Roadmap,15,54,3.6
19/04/2019,kashley,Account Managment,14,18,1.285714286
20/04/2019,ecoleman,Account Managment,17,9,0.529411765
20/04/2019,mbarron,Reporting,14,21,1.5
20/04/2019,cdudley,Roadmap,16,50,3.125
20/04/2019,kdurham,Automation,15,3,0.2
20/04/2019,cvillarreal,Saga Creation,16,27,1.6875
21/04/2019,ncooke,Task Creation,16,12,0.75
21/04/2019,jbarajas,Reporting,14,24,1.714285714
21/04/2019,nlane,Saga Creation,15,28,1.866666667
21/04/2019,zhodges,Roadmap,17,60,3.529411765
21/04/2019,mstephens,Automation,14,20,1.428571429
21/04/2019,tosborne,Account Managment,13,11,0.846153846
22/04/2019,eberry,Roadmap,16,45,2.8125
22/04/2019,ehodges,Task Creation,16,21,1.3125
22/04/2019,zhodges,Saga Creation,13,21,1.615384615
22/04/2019,zhodges,Account Managment,15,11,0.733333333
23/04/2019,kvilla,Reporting,16,21,1.3125
23/04/2019,kvilla,Automation,14,10,0.714285714
23/04/2019,shumphrey,Roadmap,14,43,3.071428571
23/04/2019,jgreen,Account Managment,13,13,1
23/04/2019,awoodward,Saga Creation,14,24,1.714285714
24/04/2019,jgreen,Account Managment,14,20,1.428571429
24/04/2019,jgreen,Roadmap,15,46,3.066666667
24/04/2019,edillon,Automation,15,5,0.333333333
24/04/2019,kvilla,Task Creation,13,22,1.692307692
24/04/2019,acox,Reporting,13,17,1.307692308
24/04/2019,kflowers,Saga Creation,16,33,2.0625
25/04/2019,rherman,Account Managment,17,15,0.882352941
25/04/2019,fsexton,Roadmap,14,56,4
25/04/2019,nphillips,Reporting,14,24,1.714285714
25/04/2019,kalvarado,Task Creation,17,27,1.588235294
26/04/2019,acombs,Saga Creation,16,20,1.25
26/04/2019,ipierce,Reporting,16,23,1.4375
26/04/2019,aosborn,Task Creation,16,22,1.375
26/04/2019,ofrye,Account Managment,15,10,0.666666667
26/04/2019,kashley,Automation,17,11,0.647058824
27/04/2019,prubio,Automation,17,2,0.117647059
27/04/2019,kcarr,Roadmap,17,51,3
27/04/2019,acombs,Task Creation,13,25,1.923076923
27/04/2019,kreese,Saga Creation,16,16,1
27/04/2019,greilly,Account Managment,16,23,1.4375
28/04/2019,amcintyre,Saga Creation,17,26,1.529411765
28/04/2019,nclarke,Account Managment,17,16,0.941176471
28/04/2019,mmayer,Task Creation,14,24,1.714285714
28/04/2019,ahernandez,Roadmap,16,44,2.75
28/04/2019,tosborne,Automation,17,3,0.176470588
29/04/2019,nclarke,Account Managment,17,17,1
29/04/2019,greilly,Roadmap,16,59,3.6875
29/04/2019,sferguson,Reporting,17,35,2.058823529
29/04/2019,rcalhoun,Task Creation,14,16,1.142857143
29/04/2019,ecoleman,Automation,13,9,0.692307692
29/04/2019,jbarajas,Saga Creation,14,25,1.785714286
30/04/2019,skelly,Saga Creation,17,24,1.411764706
30/04/2019,atucker,Account Managment,15,5,0.333333333
30/04/2019,nclarke,Reporting,14,28,2
30/04/2019,swise,Task Creation,17,27,1.588235294
30/04/2019,prubio,Automation,14,11,0.785714286
01/05/2019,akeller,Task Creation,14,10,0.714285714
01/05/2019,mkelley,Saga Creation,13,22,1.692307692
01/05/2019,aosborn,Automation,14,0,0
01/05/2019,sfox,Reporting,17,24,1.411764706
01/05/2019,kvilla,Account Managment,15,12,0.8
02/05/2019,lwheeler,Task Creation,13,26,2
02/05/2019,acombs,Automation,16,16,1
02/05/2019,shorne,Roadmap,17,47,2.764705882
02/05/2019,ecoleman,Account Managment,14,17,1.214285714
02/05/2019,chodge,Reporting,14,32,2.285714286
02/05/2019,aosborn,Saga Creation,13,33,2.538461538
03/05/2019,nblair,Task Creation,16,15,0.9375
03/05/2019,yfriedman,Reporting,15,17,1.133333333
03/05/2019,akeller,Roadmap,17,47,2.764705882
03/05/2019,kwalter,Account Managment,17,8,0.470588235
03/05/2019,sferguson,Saga Creation,14,31,2.214285714
04/05/2019,agardner,Reporting,15,33,2.2
04/05/2019,jhuang,Saga Creation,14,17,1.214285714
04/05/2019,evilla,Roadmap,14,48,3.428571429
04/05/2019,nlane,Task Creation,17,14,0.823529412
04/05/2019,ncooke,Automation,13,3,0.230769231
05/05/2019,nlane,Reporting,17,16,0.941176471
05/05/2019,evilla,Saga Creation,14,19,1.357142857
05/05/2019,ahanna,Account Managment,14,11,0.785714286
05/05/2019,skelly,Roadmap,16,41,2.5625
06/05/2019,akeller,Saga Creation,15,27,1.8
06/05/2019,chenson,Reporting,13,15,1.153846154
06/05/2019,amcintyre,Account Managment,16,6,0.375
07/05/2019,kwalter,Reporting,14,24,1.714285714
07/05/2019,bparker,Roadmap,15,55,3.666666667
07/05/2019,kvilla,Task Creation,16,23,1.4375
07/05/2019,shardin,Saga Creation,15,31,2.066666667
08/05/2019,twright,Roadmap,16,45,2.8125
08/05/2019,gcarroll,Task Creation,14,11,0.785714286
08/05/2019,trusso,Account Managment,16,11,0.6875
08/05/2019,kgalloway,Saga Creation,17,31,1.823529412
08/05/2019,greilly,Reporting,16,16,1
08/05/2019,edillon,Automation,13,0,0
09/05/2019,jhansen,Account Managment,17,25,1.470588235
09/05/2019,mforbes,Task Creation,17,27,1.588235294
09/05/2019,cvillarreal,Roadmap,17,40,2.352941176
09/05/2019,tduffy,Reporting,16,34,2.125
09/05/2019,awoodward,Automation,15,19,1.266666667
09/05/2019,slarson,Saga Creation,17,23,1.352941176
10/05/2019,chenson,Reporting,15,29,1.933333333
10/05/2019,acombs,Saga Creation,15,16,1.066666667
10/05/2019,mstephens,Roadmap,16,53,3.3125
10/05/2019,dbriggs,Account Managment,13,12,0.923076923
11/05/2019,zhodges,Reporting,16,29,1.8125
11/05/2019,kflowers,Saga Creation,13,23,1.769230769
11/05/2019,sshepard,Task Creation,13,28,2.153846154
11/05/2019,kalvarado,Account Managment,14,19,1.357142857
11/05/2019,afuentes,Automation,15,11,0.733333333
12/05/2019,dhays,Account Managment,14,20,1.428571429
12/05/2019,skelly,Saga Creation,13,16,1.230769231
12/05/2019,yfriedman,Automation,14,3,0.214285714
12/05/2019,prubio,Reporting,14,30,2.142857143
12/05/2019,eberry,Roadmap,14,50,3.571428571
13/05/2019,cdudley,Roadmap,17,47,2.764705882
13/05/2019,yfriedman,Reporting,16,31,1.9375
13/05/2019,jbarajas,Account Managment,16,12,0.75
13/05/2019,bedwards,Saga Creation,13,33,2.538461538
13/05/2019,sferguson,Automation,14,0,0
14/05/2019,nclarke,Reporting,13,31,2.384615385
14/05/2019,tosborne,Account Managment,16,10,0.625
14/05/2019,bparker,Task Creation,15,11,0.733333333
14/05/2019,greilly,Roadmap,13,53,4.076923077
14/05/2019,rherman,Saga Creation,17,19,1.117647059
14/05/2019,kalvarado,Automation,14,16,1.142857143
15/05/2019,mbarron,Task Creation,13,26,2
15/05/2019,soneill,Roadmap,13,48,3.692307692
15/05/2019,tduffy,Automation,16,19,1.1875
15/05/2019,slarson,Saga Creation,17,33,1.941176471
16/05/2019,skelly,Automation,13,16,1.230769231
16/05/2019,swise,Task Creation,15,30,2
16/05/2019,zhodges,Saga Creation,17,34,2
16/05/2019,akeller,Account Managment,16,13,0.8125
16/05/2019,acombs,Roadmap,13,55,4.230769231
16/05/2019,cstuart,Reporting,16,29,1.8125
17/05/2019,ahanna,Reporting,13,25,1.923076923
17/05/2019,jhansen,Account Managment,16,11,0.6875
17/05/2019,ahernandez,Automation,14,8,0.571428571
17/05/2019,kcarr,Roadmap,16,47,2.9375
17/05/2019,greilly,Task Creation,16,19,1.1875
18/05/2019,dbenton,Saga Creation,16,26,1.625
18/05/2019,prubio,Reporting,13,23,1.769230769
18/05/2019,kdurham,Task Creation,16,25,1.5625
19/05/2019,nphillips,Account Managment,14,20,1.428571429
19/05/2019,shartman,Task Creation,13,15,1.153846154
19/05/2019,nphillips,Saga Creation,13,29,2.230769231
19/05/2019,mforbes,Reporting,15,21,1.4
19/05/2019,yfriedman,Roadmap,17,51,3
19/05/2019,kwalter,Automation,16,9,0.5625
20/05/2019,shorne,Task Creation,15,28,1.866666667
20/05/2019,ecoleman,Roadmap,14,56,4
20/05/2019,jbeasley,Automation,16,3,0.1875
20/05/2019,jbeasley,Account Managment,14,21,1.5
20/05/2019,kalvarado,Saga Creation,16,29,1.8125
20/05/2019,prubio,Reporting,13,33,2.538461538
21/05/2019,shumphrey,Reporting,13,25,1.923076923
21/05/2019,zmack,Roadmap,16,58,3.625
21/05/2019,lbuck,Account Managment,13,21,1.615384615
21/05/2019,atucker,Automation,14,8,0.571428571
21/05/2019,ipierce,Task Creation,15,14,0.933333333
21/05/2019,prubio,Saga Creation,14,28,2
22/05/2019,chodge,Automation,14,18,1.285714286
22/05/2019,mkelley,Reporting,17,22,1.294117647
22/05/2019,kashley,Saga Creation,15,18,1.2
22/05/2019,wharvey,Account Managment,15,10,0.666666667
22/05/2019,mforbes,Roadmap,14,51,3.642857143
22/05/2019,bedwards,Task Creation,17,27,1.588235294
23/05/2019,shartman,Automation,16,19,1.1875
23/05/2019,bcastaneda,Reporting,16,24,1.5
23/05/2019,ehodges,Task Creation,16,25,1.5625
23/05/2019,chodge,Roadmap,13,50,3.846153846
23/05/2019,bedwards,Account Managment,13,25,1.923076923
23/05/2019,sferguson,Saga Creation,14,34,2.428571429
24/05/2019,zhodges,Reporting,15,22,1.466666667
24/05/2019,cdudley,Automation,13,2,0.153846154
24/05/2019,acox,Roadmap,14,54,3.857142857
24/05/2019,zhodges,Account Managment,15,16,1.066666667
24/05/2019,bwise,Task Creation,15,30,2
25/05/2019,ecampos,Automation,14,3,0.214285714
25/05/2019,chodge,Reporting,16,28,1.75
25/05/2019,edillon,Roadmap,16,50,3.125
25/05/2019,mgonzalez,Saga Creation,14,23,1.642857143
25/05/2019,amurphy,Task Creation,16,30,1.875
25/05/2019,edillon,Account Managment,17,17,1
26/05/2019,greilly,Saga Creation,16,28,1.75
26/05/2019,bhensley,Account Managment,17,24,1.411764706
26/05/2019,twright,Roadmap,14,45,3.214285714
26/05/2019,jhuang,Task Creation,13,29,2.230769231
26/05/2019,edillon,Reporting,14,31,2.214285714
26/05/2019,kreese,Automation,15,17,1.133333333
27/05/2019,alara,Saga Creation,16,29,1.8125
27/05/2019,lwheeler,Reporting,16,18,1.125
27/05/2019,awoodward,Task Creation,17,14,0.823529412
27/05/2019,shorne,Account Managment,13,5,0.384615385
27/05/2019,mkelley,Automation,14,0,0
28/05/2019,nlane,Reporting,14,16,1.142857143
28/05/2019,bcastaneda,Saga Creation,16,34,2.125
28/05/2019,ncooke,Task Creation,14,27,1.928571429
28/05/2019,kflowers,Account Managment,13,15,1.153846154
28/05/2019,jhansen,Automation,17,16,0.941176471
29/05/2019,kflowers,Saga Creation,16,26,1.625
29/05/2019,jhuang,Task Creation,13,18,1.384615385
29/05/2019,cpetersen,Reporting,17,17,1
29/05/2019,nphillips,Automation,14,11,0.785714286
30/05/2019,aosborn,Task Creation,15,10,0.666666667
30/05/2019,twright,Saga Creation,13,28,2.153846154
30/05/2019,wharvey,Reporting,16,15,0.9375
30/05/2019,kgalloway,Roadmap,16,60,3.75
31/05/2019,trusso,Reporting,14,18,1.285714286
31/05/2019,kalvarado,Saga Creation,16,27,1.6875
31/05/2019,prubio,Task Creation,13,12,0.923076923
31/05/2019,prubio,Account Managment,16,16,1
31/05/2019,skelly,Automation,14,13,0.928571429
01/06/2019,ahernandez,Account Managment,14,21,1.5
01/06/2019,mbarron,Automation,14,7,0.5
01/06/2019,shorne,Saga Creation,16,21,1.3125
01/06/2019,bhensley,Roadmap,15,55,3.666666667
01/06/2019,ggiles,Task Creation,15,23,1.533333333
01/06/2019,ipierce,Reporting,15,31,2.066666667
02/06/2019,jnicholson,Reporting,17,25,1.470588235
02/06/2019,aortega,Saga Creation,15,28,1.866666667
02/06/2019,jnicholson,Automation,14,17,1.214285714
02/06/2019,oherman,Roadmap,16,58,3.625
02/06/2019,zmack,Task Creation,17,27,1.588235294
03/06/2019,lwheeler,Task Creation,13,13,1
03/06/2019,nblair,Saga Creation,17,33,1.941176471
03/06/2019,ehodges,Automation,17,16,0.941176471
03/06/2019,eberry,Account Managment,15,6,0.4
03/06/2019,edillon,Roadmap,14,56,4
03/06/2019,ahernandez,Reporting,17,33,1.941176471
04/06/2019,akeller,Roadmap,17,41,2.411764706
04/06/2019,bedwards,Reporting,17,33,1.941176471
04/06/2019,zmack,Account Managment,16,17,1.0625
05/06/2019,jhuang,Saga Creation,16,29,1.8125
05/06/2019,ofrye,Automation,15,15,1
05/06/2019,cvillarreal,Roadmap,14,54,3.857142857
05/06/2019,agardner,Reporting,14,18,1.285714286
05/06/2019,bcastaneda,Account Managment,14,23,1.642857143
06/06/2019,ecoleman,Account Managment,13,6,0.461538462
06/06/2019,hjames,Task Creation,13,12,0.923076923
06/06/2019,fsexton,Saga Creation,17,25,1.470588235
06/06/2019,jhansen,Roadmap,14,45,3.214285714
07/06/2019,ehodges,Saga Creation,15,16,1.066666667
07/06/2019,yfriedman,Reporting,16,33,2.0625
07/06/2019,tosborne,Task Creation,16,21,1.3125
07/06/2019,shumphrey,Automation,13,19,1.461538462
07/06/2019,nblair,Roadmap,13,46,3.538461538
07/06/2019,tosborne,Account Managment,13,19,1.461538462
08/06/2019,alara,Account Managment,14,23,1.642857143
08/06/2019,zmack,Roadmap,16,53,3.3125
08/06/2019,kreese,Reporting,17,22,1.294117647
08/06/2019,lwheeler,Automation,15,5,0.333333333
08/06/2019,wharvey,Saga Creation,14,16,1.142857143
08/06/2019,jhansen,Task Creation,16,27,1.6875
09/06/2019,acombs,Account Managment,16,18,1.125
09/06/2019,afuentes,Automation,17,6,0.352941177
09/06/2019,lbuck,Reporting,14,19,1.357142857
09/06/2019,ecoleman,Roadmap,14,59,4.214285714
09/06/2019,kreese,Task Creation,17,18,1.058823529
10/06/2019,shumphrey,Automation,14,16,1.142857143
10/06/2019,alara,Reporting,16,35,2.1875
10/06/2019,rrobles,Roadmap,16,49,3.0625
10/06/2019,dbriggs,Account Managment,14,13,0.928571429
10/06/2019,mstephens,Task Creation,14,16,1.142857143
10/06/2019,awoodward,Saga Creation,16,34,2.125
11/06/2019,trusso,Reporting,15,21,1.4
11/06/2019,bwise,Roadmap,13,55,4.230769231
11/06/2019,rcalhoun,Task Creation,13,30,2.307692308
11/06/2019,evega,Account Managment,13,9,0.692307692
11/06/2019,twright,Saga Creation,15,32,2.133333333
11/06/2019,lwheeler,Automation,15,6,0.4
12/06/2019,skelly,Automation,13,1,0.076923077
12/06/2019,rrobles,Roadmap,14,43,3.071428571
12/06/2019,ipierce,Account Managment,16,7,0.4375
12/06/2019,shorne,Task Creation,14,12,0.857142857
13/06/2019,amurphy,Roadmap,15,42,2.8
13/06/2019,ofrye,Automation,15,0,0
13/06/2019,swise,Reporting,13,20,1.538461538
13/06/2019,zhodges,Task Creation,17,25,1.470588235
14/06/2019,mgonzalez,Account Managment,17,17,1
